2013-04-28,0.0
2013-04-29,0.0
2013-04-30,0.06870996093292252
2013-05-01,-0.03389537372043795
2013-05-02,-0.16071933986344725
2013-05-03,-0.08797252498777966
2013-05-04,-0.07816532426782573
2013-05-05,0.15070192973693258
2013-05-06,0.027432222860665503
2013-05-07,-0.034832463552031845
2013-05-08,-0.023900849276707985
2013-05-09,0.03378722744468437
2013-05-10,-0.003303199836708411
2013-05-11,0.041792305332488545
2013-05-12,-0.018878894151069307
2013-05-13,-0.008292698142958715
2013-05-14,0.026578318052787632
2013-05-15,-0.06004681951650937
2013-05-16,0.025710109707635678
2013-05-17,0.03223450508900649
2013-05-18,0.047223859374766995
2013-05-19,-0.0014379784283056972
2013-05-20,-0.004168426289151017
2013-05-21,-0.005163906776931321
2013-05-22,0.00546606759353496
2013-05-23,0.007253806780974973
2013-05-24,0.02013245202589785
2013-05-25,0.051456944725881346
2013-05-26,-0.009236818319642843
2013-05-27,0.011794773965889477
2013-05-28,-0.028580906000144114
2013-05-29,-0.005557803136532848
2013-05-30,0.02321664731838423
2013-05-31,-0.026914961184533074
2013-06-01,-0.000466167659366055
2013-06-02,0.0023367608889891486
2013-06-03,-0.052063147341123564
2013-06-04,-0.014324581070125702
2013-06-05,0.007389682368041075
2013-06-06,0.003921806023355633
2013-06-07,-0.024454834448147052
2013-06-08,-0.06695402868805275
2013-06-09,-0.02747936837802114
2013-06-10,-0.06859220915219912
2013-06-11,0.05806237732290031
2013-06-12,0.022516000150015637
2013-06-13,-0.0020525541188692593
2013-06-14,-0.044752033683278306
2013-06-15,-0.03891680536291354
2013-06-16,-0.0030828637591411865
2013-06-17,0.001753844702254774
2013-06-18,0.022077235473086928
2013-06-19,0.0482577620960394
2013-06-20,0.012151236624666528
2013-06-21,0.027438551279447908
2013-06-22,-0.007735019052328795
2013-06-23,-0.010723040899636112
2013-06-24,0.00011683632795403377
2013-06-25,-0.054759575788679876
2013-06-26,0.01125632943292374
2013-06-27,0.007115909774841804
2013-06-28,-0.018968872569419582
2013-06-29,-0.0704457708382442
2013-06-30,0.0039448662886671804
2013-07-01,0.02874137968503888
2013-07-02,-0.093143684579903
2013-07-03,0.024262995185306148
2013-07-04,-0.12360045776286271
2013-07-05,0.014254784883849706
2013-07-06,-0.14154076476711644
2013-07-07,0.004254976534878348
2013-07-08,0.111598269883071
2013-07-09,-0.008461362404630824
2013-07-10,0.009603493482000498
2013-07-11,0.14395090966041824
2013-07-12,0.008634559910803674
2013-07-13,0.05514382183682755
2013-07-14,0.049675873204975206
2013-07-15,-0.04986915493469698
2013-07-16,0.055681721367987956
2013-07-17,-0.01972206325962057
2013-07-18,0.018742873640176863
2013-07-19,-0.08560180353604235
2013-07-20,0.02172991001207063
2013-07-21,-0.024035364856014013
2013-07-22,0.024216916221907043
2013-07-23,-0.0045801999684093216
2013-07-24,0.042625350864949854
2013-07-25,-0.011205604297237227
2013-07-26,0.025446396809748743
2013-07-27,-0.010472622944662053
2013-07-28,-0.016264347149846415
2013-07-29,0.04309927398658386
2013-07-30,0.028656952087822846
2013-07-31,0.06125548125548375
2013-08-01,-0.017442163394093255
2013-08-02,-0.011097581179277588
2013-08-03,-0.00404791404943427
2013-08-04,0.006975827921918228
2013-08-05,0.0011106213918044882
2013-08-06,0.011727406193458103
2013-08-07,0.0008148187107227585
2013-08-08,-0.0008329408002041001
2013-08-09,-0.03346407568497611
2013-08-10,-0.002859415695896931
2013-08-11,-0.0008231162540098692
2013-08-12,0.02102565941181206
2013-08-13,0.017940958644608093
2013-08-14,0.024538938715789573
2013-08-15,0.025377761293571083
2013-08-16,-0.025798466765678648
2013-08-17,-0.009325412750971963
2013-08-18,0.034083703645065334
2013-08-19,0.005339089059361884
2013-08-20,0.047309379667138544
2013-08-21,0.016570106926221025
2013-08-22,0.014517320513613438
2013-08-23,-0.008612882169306344
2013-08-24,-0.027617749312800425
2013-08-25,0.007651297967040224
2013-08-26,0.018136741307629465
2013-08-27,-0.01620736502164796
2013-08-28,0.050661220454667054
2013-08-29,-0.029886567552521122
2013-08-30,-0.0021769348150522195
2013-08-31,0.08433821976643119
2013-09-01,0.01201425121322982
2013-09-02,0.024663088492801768
2013-09-03,-0.022159211138816873
2013-09-04,0.007752549826491396
2013-09-05,-0.06367217043834836
2013-09-06,-0.0021752552721945456
2013-09-07,-0.0567339483962318
2013-09-08,0.042979707155203266
2013-09-09,-0.016708909892575848
2013-09-10,0.041676215948075156
2013-09-11,-0.013338901793511264
2013-09-12,0.07559150506841404
2013-09-13,-0.01950649571605488
2013-09-14,0.015655337409014328
2013-09-15,-0.040531066073242555
2013-09-16,0.011992053365400995
2013-09-17,0.0073623258433848406
2013-09-18,0.010303367314974152
2013-09-19,0.00016713449620159282
2013-09-20,-0.010500382754527205
2013-09-21,-0.0237703454541119
2013-09-22,0.006613182532521349
2013-09-23,0.010136855736589075
2013-09-24,-0.023454169105546496
2013-09-25,0.011211915204914909
2013-09-26,0.004427861772155029
2013-09-27,0.009482248100011683
2013-09-28,0.04263715058602704
2013-09-29,0.0042052436425224216
2013-09-30,0.011592745631976481
2013-10-01,-0.037299984621481694
2013-10-02,-0.005475709285011406
2013-10-03,-0.1413740722596163
2013-10-04,0.08265245050581445
2013-10-05,0.04501837756083351
2013-10-06,-0.003204548225789563
2013-10-07,0.0091833922981007
2013-10-08,-0.022783950205089394
2013-10-09,-0.006561161594530794
2013-10-10,0.03535963760050539
2013-10-11,0.0030840872369929185
2013-10-12,-0.0038677543648900597
2013-10-13,0.03381249912979356
