Date,Stocks,Bonds,Gold
2014-01-06,491375328.0,1448228.0,167023.0
2014-01-07,498103264.0,3059403.0,149321.0
2014-01-08,576998272.0,3906606.0,195183.0
2014-01-09,520708864.0,1174282.0,166233.0
2014-01-10,486095776.0,1546701.0,187343.0
2014-01-13,574257664.0,882368.0,146049.0
2014-01-14,510557760.0,898441.0,174232.0
2014-01-15,556998400.0,878146.0,118224.0
2014-01-16,474064128.0,1111689.0,118224.0
2014-01-17,806738496.0,752018.0,141456.0
2014-01-20,,,124213.0
2014-01-21,594369536.0,2891477.0,204615.0
2014-01-22,501198592.0,1842559.0,108906.0
2014-01-23,582023616.0,1746768.0,129624.0
2014-01-24,711399680.0,1325004.0,208460.0
2014-01-27,632847808.0,9674303.0,241898.0
2014-01-28,496214048.0,4591207.0,258239.0
2014-01-29,602836288.0,3650603.0,279610.0
2014-01-30,546639104.0,2479311.0,221410.0
2014-01-31,755520512.0,3787564.0,126364.0
2014-02-03,744476608.0,4623395.0,133076.0
2014-02-04,620854080.0,2159523.0,102516.0
2014-02-05,580296896.0,1519745.0,135850.0
2014-02-06,561755712.0,2605926.0,90820.0
2014-02-07,589403712.0,1044886.0,146636.0
2014-02-10,485780800.0,1461848.0,99617.0
2014-02-11,533439456.0,6064019.0,161843.0
2014-02-12,484783968.0,3432170.0,123088.0
2014-02-13,534850816.0,3891134.0,123088.0
2014-02-14,488531904.0,4721953.0,136115.0
2014-02-17,,,159662.0
2014-02-18,538055616.0,3107107.0,195176.0
2014-02-19,519743136.0,2228925.0,122652.0
2014-02-20,513111040.0,1211762.0,144778.0
2014-02-21,672935360.0,665240.0,131239.0
2014-02-24,694554880.0,3522601.0,143254.0
2014-02-25,498727680.0,1598845.0,132787.0
2014-02-26,493926304.0,1108117.0,155588.0
2014-02-27,506575296.0,752925.0,141472.0
2014-02-28,716606528.0,2745552.0,151347.0
2014-03-03,498538528.0,1567587.0,172228.0
2014-03-04,544534016.0,1213580.0,147412.0
2014-03-05,482115584.0,1818687.0,107439.0
2014-03-06,498621952.0,1948076.0,172800.0
2014-03-07,497115616.0,2157574.0,201134.0
2014-03-10,430822976.0,2247512.0,152993.0
2014-03-11,443020544.0,2535685.0,179172.0
2014-03-12,449416544.0,2580557.0,270209.0
2014-03-13,512832352.0,2469054.0,217799.0
2014-03-14,491549152.0,2055867.0,213476.0
2014-03-17,452628032.0,3017475.0,167955.0
2014-03-18,408797376.0,1667242.0,173894.0
2014-03-19,499547104.0,2640610.0,222016.0
2014-03-20,467655744.0,926049.0,198633.0
2014-03-21,1547144192.0,1287863.0,209636.0
2014-03-24,588017152.0,5019191.0,238240.0
2014-03-25,491809824.0,1654786.0,213630.0
2014-03-26,557994176.0,4172826.0,216703.0
2014-03-27,583149760.0,3288517.0,331874.0
2014-03-28,453682688.0,1553907.0,246499.0
2014-03-31,577881984.0,3127421.0,142930.0
2014-04-01,517511968.0,3156072.0,122057.0
2014-04-02,465084896.0,3418431.0,132183.0
2014-04-03,487793952.0,2211587.0,106729.0
2014-04-04,639117376.0,1046629.0,158415.0
2014-04-07,658293888.0,1228705.0,89338.0
2014-04-08,552382784.0,753422.0,129368.0
2014-04-09,528489056.0,4363400.0,139138.0
2014-04-10,637004544.0,1230916.0,134677.0
2014-04-11,662290112.0,1755393.0,100700.0
2014-04-14,525007296.0,2723521.0,106857.0
2014-04-15,593267072.0,2480528.0,199031.0
2014-04-16,537460480.0,3232594.0,126793.0
2014-04-17,665946880.0,1178535.0,110923.0
2014-04-21,445870688.0,3844401.0,105062.0
2014-04-22,495263520.0,1758314.0,132281.0
2014-04-23,482949024.0,2003414.0,113449.0
2014-04-24,524262496.0,910078.0,198137.0
2014-04-25,526853056.0,1627568.0,114854.0
2014-04-28,644523584.0,952005.0,111698.0
2014-04-29,489974272.0,939326.0,110258.0
2014-04-30,629137024.0,2079758.0,150890.0
2014-05-01,468129760.0,1978380.0,124461.0
2014-05-02,463772512.0,1692699.0,179796.0
2014-05-05,417845728.0,2022045.0,134507.0
2014-05-06,475145856.0,1454171.0,126858.0
2014-05-07,563865920.0,1194241.0,204183.0
2014-05-08,488633952.0,2160898.0,136218.0
2014-05-09,473636640.0,1699140.0,149411.0
2014-05-12,448958176.0,1111616.0,158099.0
2014-05-13,418424960.0,1730302.0,151697.0
2014-05-14,424737152.0,1411790.0,139835.0
2014-05-15,547248768.0,1241515.0,163424.0
2014-05-16,624214464.0,841057.0,148723.0
2014-05-19,433539360.0,1306130.0,121334.0
2014-05-20,434987328.0,1441743.0,156637.0
2014-05-21,410922496.0,1326283.0,151037.0
2014-05-22,385687104.0,550087.0,151037.0
2014-05-23,373533152.0,938866.0,153749.0
2014-05-26,,,233423.0
2014-05-27,469725696.0,985966.0,351192.0
2014-05-28,408971456.0,789921.0,314652.0
2014-05-29,371686944.0,1576484.0,185539.0
2014-05-30,600561216.0,1631045.0,145733.0
2014-06-02,376884160.0,1191833.0,95593.0
2014-06-03,414916320.0,726236.0,92361.0
2014-06-04,403731584.0,1631735.0,80368.0
2014-06-05,431163168.0,680552.0,129522.0
2014-06-06,445238432.0,1157005.0,118078.0
2014-06-09,422482240.0,1341268.0,57779.0
2014-06-10,405674272.0,1675106.0,65022.0
2014-06-11,387291712.0,1831547.0,81798.0
2014-06-12,460598592.0,1884341.0,120582.0
2014-06-13,445525536.0,929804.0,87034.0
2014-06-16,437327136.0,3932282.0,101463.0
2014-06-17,406150816.0,682009.0,116630.0
2014-06-18,436551008.0,1664530.0,89610.0
2014-06-19,476074336.0,3722519.0,122750.0
2014-06-20,1210088576.0,3186458.0,172822.0
2014-06-23,412473568.0,1265004.0,125001.0
2014-06-24,470849280.0,1452949.0,127692.0
2014-06-25,455607552.0,2145357.0,148679.0
2014-06-26,404596192.0,593282.0,141370.0
2014-06-27,737124096.0,705379.0,111100.0
2014-06-30,527596608.0,1006866.0,134469.0
2014-07-01,438632000.0,1430327.0,127996.0
2014-07-02,386093376.0,1090175.0,127996.0
2014-07-03,366629056.0,740749.0,125240.0
2014-07-04,,,165959.0
2014-07-07,399513920.0,1839813.0,125688.0
2014-07-08,482752576.0,1551885.0,163994.0
2014-07-09,414979840.0,1416660.0,214930.0
2014-07-10,417515360.0,738803.0,219060.0
2014-07-11,375623296.0,1064439.0,121249.0
2014-07-14,398145312.0,1104486.0,120051.0
2014-07-15,546839552.0,3470352.0,203408.0
2014-07-16,518289952.0,851854.0,147394.0
2014-07-17,542027392.0,934616.0,195515.0
2014-07-18,583144896.0,1273177.0,144361.0
2014-07-21,397763136.0,2584694.0,105546.0
2014-07-22,428096608.0,862409.0,144515.0
2014-07-23,471810208.0,1512025.0,108431.0
2014-07-24,472332448.0,889374.0,108791.0
2014-07-25,414723328.0,1570692.0,178471.0
2014-07-28,436398112.0,1387840.0,209625.0
2014-07-29,492948544.0,1411636.0,354499.0
2014-07-30,477862656.0,2126197.0,176697.0
2014-07-31,624026560.0,3457399.0,158284.0
2014-08-01,519282528.0,3933961.0,153864.0
2014-08-04,468949024.0,4531813.0,77962.0
2014-08-05,501232512.0,4389998.0,115740.0
2014-08-06,488564128.0,3242025.0,175133.0
2014-08-07,474215456.0,2446050.0,137163.0
2014-08-08,456164320.0,1782257.0,166617.0
2014-08-11,399567360.0,1029279.0,71218.0
2014-08-12,352125888.0,2620851.0,111700.0
2014-08-13,369469984.0,1046099.0,105303.0
2014-08-14,322829280.0,2907343.0,110086.0
2014-08-15,599710528.0,7618626.0,203490.0
2014-08-18,422328736.0,4445394.0,80830.0
2014-08-19,393651360.0,1855916.0,84231.0
2014-08-20,378316256.0,5743030.0,90375.0
2014-08-21,395106784.0,3948505.0,154384.0
2014-08-22,377965920.0,1321956.0,96236.0
2014-08-25,336929376.0,2102443.0,57562.0
2014-08-26,314152672.0,1459466.0,55112.0
2014-08-27,342253152.0,1177716.0,79138.0
2014-08-28,315937184.0,759594.0,79138.0
2014-08-29,425137984.0,1198152.0,118834.0
2014-09-01,,,81646.0
2014-09-02,399427648.0,1339071.0,102891.0
2014-09-03,396757440.0,1075601.0,120408.0
2014-09-04,426863552.0,2081513.0,164891.0
2014-09-05,451026304.0,2070633.0,116401.0
2014-09-08,412013952.0,3030283.0,129649.0
2014-09-09,451002080.0,1424705.0,143575.0
2014-09-10,427210176.0,3006297.0,151932.0
2014-09-11,399942016.0,2796215.0,171655.0
2014-09-12,500777568.0,2124770.0,151330.0
2014-09-15,433881472.0,2819971.0,108797.0
2014-09-16,441930592.0,1191545.0,133281.0
2014-09-17,478469184.0,2881910.0,138434.0
2014-09-18,476265312.0,1993401.0,157234.0
2014-09-19,1399994240.0,1369774.0,179752.0
2014-09-22,474910688.0,705801.0,143936.0
2014-09-23,484157920.0,1091182.0,166236.0
2014-09-24,486138272.0,3927885.0,139530.0
2014-09-25,526849248.0,3485578.0,200392.0
2014-09-26,436494336.0,3870102.0,175040.0
2014-09-29,421790848.0,10805173.0,115995.0
2014-09-30,590987712.0,9437875.0,191031.0
2014-10-01,585400640.0,5621660.0,151873.0
2014-10-02,513193344.0,3014202.0,153815.0
2014-10-03,544453888.0,3891849.0,191981.0
2014-10-06,433724768.0,4023091.0,152506.0
2014-10-07,519200608.0,3324098.0,149644.0
2014-10-08,610704896.0,1751007.0,203784.0
2014-10-09,604834240.0,2384491.0,171353.0
2014-10-10,757722432.0,1697323.0,127738.0
2014-10-13,670574656.0,1300382.0,126738.0
2014-10-14,689807360.0,5961761.0,115651.0
2014-10-15,927106688.0,6026513.0,136377.0
2014-10-16,796441216.0,4082645.0,184412.0
2014-10-17,805127616.0,2365187.0,125450.0
2014-10-20,532658464.0,1522080.0,100759.0
2014-10-21,586985472.0,1818185.0,173210.0
2014-10-22,601349184.0,2529599.0,123886.0
2014-10-23,562055232.0,7301985.0,151856.0
2014-10-24,499289568.0,2430004.0,106554.0
2014-10-27,466534272.0,2708129.0,96463.0
2014-10-28,519963456.0,2428933.0,131104.0
2014-10-29,551239808.0,2449631.0,140530.0
2014-10-30,512482880.0,5232563.0,225929.0
2014-10-31,699352000.0,5074489.0,325719.0
2014-11-03,495622656.0,3373581.0,150134.0
2014-11-04,524070880.0,3557999.0,141670.0
2014-11-05,511531040.0,2826248.0,145342.0
2014-11-06,498077216.0,2404421.0,192719.0
2014-11-07,507723712.0,1951719.0,328098.0
2014-11-10,459640128.0,2742554.0,233196.0
2014-11-11,379588864.0,1213991.0,219341.0
2014-11-12,461754176.0,891770.0,240400.0
2014-11-13,470870048.0,1833791.0,233750.0
2014-11-14,447916544.0,1672830.0,331205.0
2014-11-17,466238656.0,1967798.0,239764.0
2014-11-18,465608064.0,1770167.0,203910.0
2014-11-19,456923424.0,1507029.0,315371.0
2014-11-20,445074496.0,1007454.0,227000.0
2014-11-21,725540480.0,3618667.0,244086.0
2014-11-24,483217024.0,1231464.0,242267.0
2014-11-25,587225536.0,1113068.0,242267.0
2014-11-26,510129952.0,1265948.0,360664.0
2014-11-27,,,208770.0
2014-11-28,411846784.0,799752.0,273164.0
2014-12-01,547649088.0,4046443.0,370132.0
2014-12-02,498487712.0,5721039.0,180047.0
2014-12-03,536401376.0,4260836.0,152731.0
2014-12-04,495742880.0,1712533.0,122806.0
2014-12-05,493066208.0,4061449.0,166645.0
2014-12-08,547815040.0,3119107.0,117879.0
2014-12-09,530081600.0,4096740.0,127248.0
2014-12-10,619372160.0,4485820.0,151890.0
2014-12-11,527716928.0,3605223.0,150603.0
2014-12-12,657513408.0,6849715.0,131389.0
2014-12-15,670010880.0,6056780.0,157155.0
2014-12-16,690286208.0,7179261.0,251474.0
2014-12-17,658795520.0,4332560.0,180948.0
2014-12-18,667324864.0,1786399.0,146373.0
2014-12-19,1634075648.0,2422997.0,76551.0
2014-12-22,550809984.0,2370514.0,138789.0
2014-12-23,473318816.0,6709632.0,111879.0
2014-12-24,224960768.0,2499434.0,49028.0
2014-12-26,286846048.0,1425804.0,70717.0
2014-12-29,331940256.0,2993056.0,92964.0
2014-12-30,307772416.0,6417485.0,156772.0
2014-12-31,415305408.0,1873204.0,76336.0
2015-01-02,427050720.0,2432137.0,128663.0
2015-01-05,611608768.0,6379546.0,159051.0
2015-01-06,628834816.0,4261322.0,220267.0
2015-01-07,538584384.0,2667365.0,130128.0
2015-01-08,605115072.0,2053536.0,148470.0
2015-01-09,503961248.0,1804375.0,178507.0
2015-01-12,536720096.0,4820681.0,162346.0
2015-01-13,610249408.0,2437144.0,209305.0
2015-01-14,673109120.0,2719718.0,228954.0
2015-01-15,608795904.0,4619380.0,228954.0
2015-01-16,732056640.0,3980315.0,322426.0
2015-01-19,,,252190.0
2015-01-20,605794304.0,3320761.0,277963.0
2015-01-21,540353600.0,2711689.0,242837.0
2015-01-22,643878656.0,2364831.0,265586.0
2015-01-23,535544384.0,6856298.0,195357.0
2015-01-26,527328736.0,8561297.0,240271.0
2015-01-27,568436736.0,1265057.0,285810.0
2015-01-28,651416576.0,1876057.0,344831.0
2015-01-29,621451456.0,1700372.0,325928.0
2015-01-30,893291072.0,11481249.0,189019.0
2015-02-02,637858240.0,6640608.0,126199.0
2015-02-03,659061056.0,1353433.0,194199.0
2015-02-04,639296320.0,3222344.0,149009.0
2015-02-05,533722144.0,2328024.0,119489.0
2015-02-06,590832768.0,3180823.0,215338.0
2015-02-09,502523264.0,1514596.0,101233.0
2015-02-10,538468928.0,1583904.0,104456.0
2015-02-11,503865504.0,2082828.0,125162.0
2015-02-12,563595584.0,5100821.0,125162.0
2015-02-13,501376864.0,2059807.0,122082.0
2015-02-16,,,102405.0
2015-02-17,557431168.0,5777539.0,188745.0
2015-02-18,458384768.0,4171096.0,130285.0
2015-02-19,462308544.0,1446964.0,124572.0
2015-02-20,621929984.0,3441272.0,114882.0
2015-02-23,497480864.0,4323978.0,123756.0
2015-02-24,500026496.0,2780903.0,127547.0
2015-02-25,481137440.0,5398096.0,116407.0
2015-02-26,504415136.0,2392993.0,151096.0
2015-02-27,596622400.0,4478986.0,122057.0
2015-03-02,516702240.0,2703371.0,146926.0
2015-03-03,488630240.0,2891048.0,173589.0
2015-03-04,489094240.0,1556232.0,117124.0
2015-03-05,479662528.0,1463756.0,158834.0
2015-03-06,654504512.0,1725023.0,238609.0
2015-03-09,491830176.0,2164245.0,147442.0
2015-03-10,618141184.0,4111775.0,219344.0
2015-03-11,540185408.0,5272998.0,197555.0
2015-03-12,541657920.0,9194370.0,198848.0
2015-03-13,553477184.0,2308583.0,141037.0
2015-03-16,541658752.0,1314183.0,152724.0
2015-03-17,475826592.0,1606237.0,175288.0
2015-03-18,629083840.0,6042271.0,226758.0
2015-03-19,528305216.0,1318877.0,174618.0
2015-03-20,1560998400.0,1103906.0,205681.0
2015-03-23,500176864.0,1716941.0,217876.0
2015-03-24,512657120.0,2511543.0,216779.0
2015-03-25,582213632.0,1702966.0,290306.0
2015-03-26,619844480.0,2557507.0,371019.0
2015-03-27,538110848.0,7142683.0,329519.0
2015-03-30,493757952.0,1784851.0,176995.0
2015-03-31,664064640.0,2179210.0,125435.0
2015-04-01,565759488.0,3419206.0,160247.0
2015-04-02,484746336.0,863559.0,122682.0
2015-04-06,603851840.0,1930569.0,115079.0
2015-04-07,436572576.0,1066842.0,91250.0
2015-04-08,488315552.0,3788120.0,122661.0
2015-04-09,473787104.0,1119125.0,115894.0
2015-04-10,467432128.0,4682460.0,133490.0
2015-04-13,489921632.0,6599391.0,114999.0
2015-04-14,450254752.0,1525857.0,171995.0
2015-04-15,562067456.0,1115947.0,142443.0
2015-04-16,494806784.0,1407837.0,168517.0
2015-04-17,661866240.0,1848709.0,123296.0
2015-04-20,481935744.0,2688955.0,144092.0
2015-04-21,486210336.0,1951556.0,112054.0
2015-04-22,508085472.0,1638620.0,165034.0
2015-04-23,568902400.0,6022663.0,123533.0
2015-04-24,555465408.0,1744031.0,169234.0
2015-04-27,593635072.0,1736943.0,228167.0
2015-04-28,549880064.0,1329105.0,163934.0
2015-04-29,550950656.0,2079444.0,147107.0
2015-04-30,686724416.0,4616756.0,221230.0
2015-05-01,509691456.0,7814247.0,133835.0
2015-05-04,458729024.0,1296347.0,118177.0
2015-05-05,532262944.0,4548759.0,120053.0
2015-05-06,552811392.0,4290871.0,120231.0
2015-05-07,523893312.0,3924918.0,169485.0
2015-05-08,524564448.0,1890922.0,176748.0
2015-05-11,467078912.0,1012130.0,164374.0
2015-05-12,468967040.0,2330767.0,171346.0
2015-05-13,474021408.0,2583973.0,283116.0
2015-05-14,478213216.0,1617931.0,196145.0
2015-05-15,609172416.0,1528101.0,149243.0
2015-05-18,444882912.0,4082639.0,140652.0
2015-05-19,494077216.0,5290547.0,208227.0
2015-05-20,477979008.0,4463529.0,154499.0
2015-05-21,468617184.0,2520906.0,154499.0
2015-05-22,423470688.0,889470.0,190111.0
2015-05-25,,,193515.0
2015-05-26,557894720.0,1283646.0,345843.0
2015-05-27,511388320.0,2793680.0,363228.0
2015-05-28,434158528.0,1169263.0,210342.0
2015-05-29,760270080.0,2717098.0,111876.0
2015-06-01,488124064.0,1481562.0,176834.0
2015-06-02,471208384.0,1641595.0,116651.0
2015-06-03,464587648.0,1511271.0,129754.0
2015-06-04,521653760.0,1208165.0,162020.0
2015-06-05,559378816.0,4473908.0,162967.0
