Date,Stocks,Bonds,Gold
2017-08-25,2443.05,79.944,1297.9
2017-08-28,2444.24,79.983,1315.3
2017-08-29,2446.3,80.071,1318.9
2017-08-30,2457.59,80.061,1314.1
2017-08-31,2471.65,80.13,1322.2
2017-09-01,2476.55,79.992,1330.4
2017-09-05,2457.85,80.324,1344.5
2017-09-06,2465.54,80.186,1339.0
2017-09-07,2465.1,80.441,1350.3
2017-09-08,2461.43,80.352,1351.2
2017-09-11,2488.11,80.11,1335.7
2017-09-12,2496.48,79.992,1332.7
2017-09-13,2498.37,79.894,1328.0
2017-09-14,2495.62,79.944,1329.3
2017-09-15,2500.23,79.954,1325.2
2017-09-18,2503.87,79.894,1310.8
2017-09-19,2506.65,79.837,1310.6
2017-09-20,2508.24,79.768,1316.4
2017-09-21,2500.6,79.75,1294.8
2017-09-22,2502.22,79.827,1297.5
2017-09-25,2496.66,80.002,1311.5
2017-09-26,2496.84,79.964,1301.7
2017-09-27,2507.04,79.722,1287.8
2017-09-28,2510.06,79.741,1288.7
2017-09-29,2519.36,79.75,1284.8
2017-10-02,2529.12,79.722,1275.8
2017-10-03,2534.58,79.759,1274.6
2017-10-04,2537.74,79.759,1276.8
2017-10-05,2552.07,79.702,1273.2
2017-10-06,2549.33,79.614,1274.9
2017-10-09,2544.73,79.692,1285.0
2017-10-10,2550.64,79.731,1293.8
2017-10-11,2555.24,79.768,1288.9
2017-10-12,2550.93,79.837,1296.5
2017-10-13,2553.17,80.003,1304.6
2017-10-16,2557.64,79.924,1303.0
2017-10-17,2559.36,79.934,1286.2
2017-10-18,2561.26,79.807,1283.0
2017-10-19,2562.1,79.847,1290.0
2017-10-20,2575.21,79.653,1280.5
2017-10-23,2564.98,79.722,1280.9
2017-10-24,2569.13,79.584,1278.3
2017-10-25,2557.15,79.514,1279.0
2017-10-26,2560.4,79.416,1269.6
2017-10-27,2581.07,79.594,1271.8
2017-10-30,2572.83,79.778,1277.7
2017-10-31,2575.26,79.731,1270.5
2017-11-01,2579.36,79.778,1277.3
2017-11-02,2579.85,79.857,1278.1
2017-11-03,2587.84,79.924,1269.2
2017-11-06,2591.13,79.984,1281.6
2017-11-07,2590.64,80.014,1275.8
2017-11-08,2594.38,79.954,1283.7
2017-11-09,2584.62,79.875,1287.5
2017-11-10,2582.3,79.554,1274.2
2017-11-13,2584.84,79.564,1278.9
2017-11-14,2578.87,79.662,1282.9
2017-11-15,2564.62,79.847,1277.7
2017-11-16,2585.64,79.741,1278.2
2017-11-17,2578.85,79.817,1296.5
2017-11-20,2582.14,79.768,1275.3
2017-11-21,2599.03,79.837,1281.7
2017-11-22,2597.08,80.004,1292.35
2017-11-24,2602.42,79.984,1287.3
2017-11-27,2601.42,79.954,1294.4
2017-11-28,2627.04,79.954,1294.9
2017-11-29,2626.07,79.759,1282.1
2017-11-30,2647.58,79.643,1273.2
2017-12-01,2642.22,79.857,1278.8
2017-12-04,2639.44,79.866,1277.7
2017-12-05,2629.57,79.965,1264.9
2017-12-06,2629.27,80.054,1266.1
2017-12-07,2636.98,79.945,1253.1
2017-12-08,2651.5,79.915,1248.4
2017-12-11,2659.99,79.857,1246.9
2017-12-12,2664.11,79.847,1241.7
2017-12-13,2662.85,80.074,1248.6
2017-12-14,2652.01,80.103,1257.1
2017-12-15,2675.81,80.113,1257.5
2017-12-18,2690.16,79.985,1265.5
2017-12-19,2681.47,79.741,1264.2
2017-12-20,2679.25,79.584,1269.6
2017-12-21,2684.57,79.634,1270.6
2017-12-22,2683.34,79.672,1278.8
2017-12-26,2680.5,79.75,1287.5
2017-12-27,2682.62,79.996,1291.4
2017-12-28,2687.54,79.946,1297.2
2017-12-29,2673.61,80.075,1309.3
2018-01-02,2695.81,79.847,1316.1
2018-01-03,2713.06,79.916,1318.5
2018-01-04,2723.99,79.876,1321.6
2018-01-05,2743.15,79.768,1322.3
2018-01-08,2747.71,79.778,1320.4
2018-01-09,2751.29,79.544,1313.7
2018-01-10,2748.23,79.554,1319.3
2018-01-11,2767.56,79.554,1322.5
2018-01-12,2786.24,79.544,1334.9
2018-01-16,2776.42,79.604,1337.1
2018-01-17,2802.56,79.514,1339.2
2018-01-18,2798.03,79.356,1327.2
2018-01-19,2810.3,79.192,1333.1
2018-01-22,2832.97,79.132,1331.9
2018-01-23,2839.13,79.337,1336.7
2018-01-24,2837.54,79.25,1356.3
2018-01-25,2839.25,79.464,1362.9
2018-01-26,2872.87,79.318,1352.1
2018-01-29,2853.53,79.212,1340.3
2018-01-30,2822.43,79.062,1335.4
2018-01-31,2823.81,79.082,1339.0
2018-02-01,2821.98,78.866,1347.9
2018-02-02,2762.13,78.629,1337.3
2018-02-05,2648.94,78.973,1336.5
2018-02-06,2695.14,78.719,1329.5
2018-02-07,2681.66,78.54,1314.6
2018-02-08,2581.0,78.482,1319.0
2018-02-09,2619.55,78.286,1315.7
2018-02-12,2656.0,78.306,1326.4
2018-02-13,2662.94,78.375,1330.4
2018-02-14,2698.63,78.117,1358.0
2018-02-15,2731.2,78.197,1355.3
2018-02-16,2732.22,78.365,1356.2
2018-02-20,2716.26,78.286,1331.2
2018-02-21,2701.33,77.99,1332.1
2018-02-22,2703.96,78.088,1332.7
2018-02-23,2747.3,78.296,1330.3
2018-02-26,2779.6,78.336,1332.8
2018-02-27,2744.28,78.167,1318.6
2018-02-28,2713.83,78.266,1317.9
2018-03-01,2677.67,78.404,1305.2
2018-03-02,2691.25,78.256,1323.4
2018-03-05,2720.94,78.207,1319.9
2018-03-06,2728.12,78.236,1335.2
2018-03-07,2726.8,78.217,1327.6
2018-03-08,2738.97,78.306,1321.7
2018-03-09,2786.57,78.207,1324.0
2018-03-12,2783.02,78.286,1320.8
2018-03-13,2765.31,78.306,1327.1
2018-03-14,2749.48,78.472,1325.6
2018-03-15,2747.33,78.482,1317.8
2018-03-16,2752.01,78.413,1312.3
2018-03-19,2712.92,78.355,1317.8
2018-03-20,2716.94,78.256,1311.9
2018-03-21,2711.93,78.256,1321.5
2018-03-22,2643.69,78.385,1327.4
2018-03-23,2588.26,78.404,1349.9
2018-03-26,2658.55,78.355,1355.0
2018-03-27,2612.62,78.62,1342.0
2018-03-28,2605.0,78.611,1324.2
2018-03-29,2640.87,78.808,1322.8
2018-04-02,2581.88,78.799,1346.9
2018-04-03,2614.45,78.71,1337.3
2018-04-04,2644.69,78.71,1340.2
2018-04-05,2662.84,78.6,1328.5
2018-04-06,2604.47,78.799,1336.1
2018-04-09,2613.16,78.877,1340.1
2018-04-10,2656.87,78.74,1345.9
2018-04-11,2642.19,78.799,1360.0
2018-04-12,2663.99,78.65,1341.9
2018-04-13,2656.3,78.71,1347.9
2018-04-16,2677.84,78.72,1350.7
2018-04-17,2706.39,78.75,1349.5
2018-04-18,2708.64,78.491,1353.5
2018-04-19,2693.13,78.305,1348.8
2018-04-20,2670.14,78.105,1338.3
2018-04-23,2670.29,78.066,1324.0
2018-04-24,2634.56,77.929,1333.0
2018-04-25,2639.4,77.82,1322.8
2018-04-26,2666.94,77.978,1317.9
2018-04-27,2669.91,78.095,1323.4
2018-04-30,2648.05,78.135,1319.2
2018-05-01,2654.8,78.016,1306.8
2018-05-02,2635.67,78.026,1305.6
2018-05-03,2629.73,78.095,1312.7
2018-05-04,2663.42,78.145,1314.7
2018-05-07,2672.63,78.105,1314.1
2018-05-08,2671.92,78.046,1313.7
2018-05-09,2697.79,77.959,1313.0
2018-05-10,2723.07,78.115,1322.3
2018-05-11,2727.72,78.195,1320.7
2018-05-14,2730.13,78.095,1318.2
2018-05-15,2711.45,77.729,1290.3
2018-05-16,2722.46,77.67,1291.5
2018-05-17,2720.13,77.6,1289.4
2018-05-18,2712.97,77.809,1291.3
2018-05-21,2733.01,77.809,1290.9
2018-05-22,2724.44,77.829,1292.0
2018-05-23,2733.29,78.066,1289.6
2018-05-24,2727.76,78.225,1304.4
2018-05-25,2721.33,78.395,1303.7
2018-05-29,2689.86,78.937,1299.0
2018-05-30,2724.01,78.701,1301.5
2018-05-31,2705.27,78.671,1300.1
2018-06-01,2734.62,78.531,1294.8
2018-06-04,2746.87,78.364,1297.3
2018-06-05,2748.8,78.432,1302.2
2018-06-06,2772.35,78.214,1301.4
2018-06-07,2770.37,78.413,1303.0
2018-06-08,2779.03,78.314,1302.7
2018-06-11,2782.0,78.244,1303.2
2018-06-12,2786.85,78.234,1299.4
2018-06-13,2775.63,78.184,1301.3
2018-06-14,2782.49,78.354,1308.3
2018-06-15,2779.66,78.364,1278.5
2018-06-18,2773.75,78.364,1280.1
2018-06-19,2762.59,78.492,1278.6
2018-06-20,2767.32,78.314,1274.5
2018-06-21,2749.76,78.354,1270.5
2018-06-22,2754.88,78.403,1270.7
2018-06-25,2717.07,78.394,1268.9
2018-06-26,2723.06,78.521,1259.9
2018-06-27,2699.63,78.711,1256.1
2018-06-28,2716.31,78.651,1251.0
2018-06-29,2718.37,78.631,1254.5
2018-07-02,2726.71,78.581,1241.7
2018-07-03,2713.22,78.741,1253.5
2018-07-05,2736.61,78.85,1258.8
2018-07-06,2759.82,78.939,1255.8
2018-07-09,2784.17,78.87,1259.6
2018-07-10,2793.84,78.82,1255.4
2018-07-11,2774.02,78.86,1244.4
2018-07-12,2798.29,78.92,1246.6
2018-07-13,2801.31,78.989,1241.2
2018-07-16,2798.43,78.88,1239.7
2018-07-17,2809.55,78.85,1227.3
2018-07-18,2815.62,78.81,1227.9
2018-07-19,2804.49,78.959,1224.0
2018-07-20,2801.83,78.781,1231.1
2018-07-23,2806.98,78.531,1225.6
2018-07-24,2820.4,78.651,1225.5
2018-07-25,2846.07,78.651,1231.8
2018-07-26,2837.44,78.651,1225.7
2018-07-27,2818.82,78.631,1223.0
2018-07-30,2802.6,78.541,1221.3
2018-07-31,2816.29,78.601,1223.7
2018-08-01,2813.36,78.561,1217.9
2018-08-02,2827.22,78.601,1220.1
2018-08-03,2840.35,78.771,1223.2
2018-08-06,2850.4,78.841,1217.7
2018-08-07,2858.45,78.701,1218.3
2018-08-08,2857.7,78.681,1221.0
2018-08-09,2853.58,78.831,1219.9
2018-08-10,2833.28,78.99,1219.0
2018-08-13,2821.93,79.0,1198.9
2018-08-14,2839.96,78.95,1200.7
2018-08-15,2818.37,79.04,1185.0
2018-08-16,2840.69,79.08,1184.0
2018-08-17,2850.13,79.17,1184.2
2018-08-20,2857.05,79.27,1194.6
2018-08-21,2862.96,79.23,1200.0
2018-08-22,2861.82,79.28,1203.3
2018-08-23,2856.98,79.28,1194.0
2018-08-24,2874.69,79.32,1213.3
2018-08-27,2896.74,79.22,1216.0
2018-08-28,2897.52,79.1,1214.4
2018-08-29,2914.04,79.05,1211.5
2018-08-30,2901.13,79.11,1205.0
2018-08-31,2901.52,79.13,1206.7
2018-09-04,2896.72,79.01,1199.1
2018-09-05,2888.6,79.03,1201.3
2018-09-06,2878.05,79.15,1204.3
2018-09-07,2871.68,78.9,1200.4
2018-09-10,2877.13,78.95,1199.8
2018-09-11,2887.89,78.78,1202.2
2018-09-12,2888.92,78.84,1210.9
2018-09-13,2904.18,78.89,1208.2
2018-09-14,2904.98,78.76,1201.1
2018-09-17,2888.8,78.75,1205.8
2018-09-18,2904.31,78.57,1202.9
2018-09-19,2907.95,78.45,1208.3
2018-09-20,2930.75,78.55,1211.3
2018-09-21,2929.67,78.6,1201.3
2018-09-24,2919.37,78.5,1204.4
2018-09-25,2915.56,78.44,1205.1
2018-09-26,2905.97,78.64,1199.1
2018-09-27,2914.0,78.7,1187.4
2018-09-28,2913.98,78.7,1196.2
2018-10-01,2924.59,78.37,1191.7
2018-10-02,2923.43,78.51,1207.0
2018-10-03,2925.51,78.11,1202.9
2018-10-04,2901.61,77.91,1201.6
2018-10-05,2885.57,77.77,1205.6
2018-10-08,2884.43,77.74,1188.6
2018-10-09,2880.34,77.89,1191.5
2018-10-10,2785.68,77.83,1193.4
2018-10-11,2728.37,78.05,1227.6
2018-10-12,2767.13,78.03,1222.0
2018-10-15,2750.79,78.01,1230.3
2018-10-16,2809.92,78.07,1231.0
2018-10-17,2809.21,77.93,1227.4
