,ABT,ACT,ADA,ADX,AE,AGI,AION,AMB,ANT,ARDR,ARK,AST,AUTO,BAT,BAY,BCD,BCH,BCN,BCO,BIS,BIX,BLOCK,BLZ,BNB,BNT,BOS,BTC,BTCD,BTCP,BTG,BTM,BTS,BTX,C20,CENNZ,CLOAK,CMT,CND,CNX,CS,CVC,DASH,DATA,DBC,DCN,DCR,DDD,DENT,DEW,DGB,DGD,DOGE,DRGN,DROP,DTA,DTR,EDG,EDO,ELA,ELF,EMC,ENG,ENJ,EOS,ETC,ETH,ETHOS,ETN,EVN,FCT,FSN,FUN,GAME,GAS,GBYTE,GNO,GNT,GNX,GRS,GTO,GVT,GXS,HPB,HSR,ICN,ICX,IGNIS,ION,IOST,ITC,KCS,KIN,KMD,KNC,LEND,LINK,LOOM,LRC,LSK,LTC,MAID,MAN,MANA,MCO,MED,MIOTA,MITH,MKR,MNX,MONA,MTL,NANO,NAS,NAV,NCASH,NEBL,NEO,NULS,NXS,NXT,OMG,ONT,OST,PART,PAY,PAYX,PIVX,PLR,POA,POE,POLY,POWR,PPC,PPP,PPT,PRL,PURA,QASH,QRL,QSP,QTUM,R,RCN,RDD,RDN,REP,REQ,RHOC,RLC,RUFF,SALT,SAN,SC,SKY,SLS,SMART,SMT,SNGLS,SNM,SNT,SPANK,SPHTX,SRN,STEEM,STORJ,STORM,STRAT,SUB,SYS,TEL,THETA,TKY,TNB,TRX,UBQ,USDT,UTNP,VEE,VEN,VERI,VTC,WAN,WAVES,WAX,WTC,XAS,XDN,XEM,XIN,XLM,XMR,XP,XRP,XVG,XZC,ZEC,ZEN,ZIL,ZRX
2016-03-01,,,,,,,,,,,,,,,4.35108680408e-05,,,0.000763059791948,,,,3.48683291453e-05,,,,,0.814311743926,0.00019486836582,,,,0.00181206571946,,,,0.000100407571735,,,,,,0.00495990277302,,,,0.000327636501191,,,,0.000215522214177,,0.0028439619805,,,,,,,,,0.00103320478327,,,,,0.103499998844,,,,0.00179826138784,,,0.000161785482506,,,,,,1.2854593608e-05,,,,,,,,,,,,,,,,,,,,,0.018522074317,0.00485917609651,,,,,,,,,0.000248885036494,,,,2.92468200709e-05,,,,,1.20877148317e-05,0.00106344461633,,,,,,,1.4953237252e-05,,,,,,0.00136375239328,,,,1.58846122963e-06,,,,,,,0.000108561373085,,0.0,,,,,,,0.000212123138288,,1.09949254166e-05,,,,,,,,,,,,,,0.000478225707657,,,,,,1.86750134701e-05,0.000186402137132,,,,,0.000194339306785,,,,,,7.59141930014e-05,0.0014309505955,,0.00147105378402,0.00221938981165,,0.0351873055151,0.000177202673713,,,,,
2016-04-01,,,,,,,,,,,,,,,4.35108680408e-05,,,0.000763059791948,,,,3.48683291453e-05,,,,,0.814311743926,0.00019486836582,,,,0.00181206571946,,,,0.000100407571735,,,,,,0.00495990277302,,,,0.000327636501191,,,,0.000215522214177,0.0,0.0028439619805,,,,,,,,,0.00103320478327,,,,,0.103499998844,,,,0.00179826138784,,,0.000161785482506,,,,,,1.2854593608e-05,,,,,,,,,,,,,,,,,,,,0.0,0.018522074317,0.00485917609651,,,,,,,,,0.000248885036494,,,,2.92468200709e-05,,,,,1.20877148317e-05,0.00106344461633,,,,,,,1.4953237252e-05,,,,,,0.00136375239328,,,,1.58846122963e-06,,,,,,,0.000108561373085,,0.0,,,,,,,0.000212123138288,,1.09949254166e-05,,,,,,,,,0.0,,,,,0.000478225707657,,,,,,1.86750134701e-05,0.000186402137132,,,,,0.000194339306785,,,,,,7.59141930014e-05,0.0014309505955,,0.00147105378402,0.00221938981165,,0.0351873055151,0.000177202673713,,,,,
2016-05-01,,,,,,,,,,,,,,,5.77362108452e-05,,,0.000790445648146,,,,3.2045968755e-05,,,,,0.848412522403,0.000158672776151,,,,0.00125529394257,,,,6.45257901844e-05,,,,,,0.00491559141486,,,,0.00027347291732,,,,0.000250247703807,0.0,0.00283185626835,,,,,,,,,0.000978705695475,,,,,0.0759461973398,,,,0.00135387836222,,,0.000298301187798,,,,,,1.67257850961e-05,,,,,,,,,,,,,,,,,,,,0.0,0.0196900070441,0.00383665762881,,,,,,,,,0.000233740517387,,,,3.63792395745e-05,,,,,3.09258595788e-05,0.00084405966132,,,,,,,7.13061716558e-06,,,,,,0.00122048538824,,,,8.1884914179e-07,,,,,,,0.000120567323747,,0.0,,,,,,,0.000143643221225,,9.38505040453e-06,,,,,,,,,0.000739166937775,,,,,0.000428857157093,,,,,,2.18297655673e-05,0.000173396531835,,,,,0.000139786089381,,,,,,8.05285273074e-05,0.00165031250231,,0.00125320351807,0.00142701932933,,0.0301981529455,7.77268806595e-05,,,,,
2016-06-01,,,,,,,,,,,,,,,4.62264997992e-05,,,0.000916022884069,,,,4.30224095709e-05,,,,,0.79391241226,0.000139793012123,,,,0.00103641847434,,,,4.05714516863e-05,,,,,,0.00604948246856,,,,0.000286973473996,,,,0.000235637253771,0.00214934526288,0.00269488179866,,,,,,,,,0.000776761276372,,,,,0.133021666633,,,,0.00114579264398,,,0.000199740768715,,,,,,1.2441245081e-05,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0208926639559,0.00314257262415,,,,,,,,,0.000173663662837,,,,3.4906425237e-05,,,,,5.74559571437e-05,0.000698456861623,,,,,,,1.37159195423e-05,,,,,,0.000952395080512,,,,5.07966938967e-07,,,,,,,0.000138499309207,,0.0,,,,,,,0.00051421268139,,1.32588885298e-05,,,,,,,,,0.00175643086313,,,,,0.000362761259484,,,,,,1.46389156591e-05,0.000226437459666,,,,,9.10634582414e-05,,0.0,,,,6.02785500455e-05,0.00177000604172,,0.00103491592252,0.0012908370457,,0.024011358189,4.17731450593e-05,,,,,
2016-07-01,,,,,,,,,,0.0,,,,,3.20892143093e-05,,,0.000415539906478,,,,2.36335586502e-05,,,,,0.864949233718,0.000170832655396,,,,0.000772306278896,,,,3.77202275852e-05,,,,,,0.00376850567722,,,,0.000275861947278,,,,0.000179859349287,0.00171155475795,0.00255327103364,,,,,,,,,0.000438167666538,,,,0.0,0.0717501196946,,,,0.000748957769936,,,0.000260897380184,,,,,,8.80707491234e-06,,,,,,,,,8.06986000525e-05,,,,,,,,,,,0.00262468150583,0.0188101019075,0.00229054433786,,,,,,,,,0.000145131240708,,,,1.93526135045e-05,,,,,3.6483543801e-05,0.000728570253452,,,,,,,8.02602287274e-06,,,,,,0.000789675027442,,,,2.74866764929e-07,,,,,,,7.84150248798e-05,,0.0,,,,,,,0.00103775564337,,0.000120035746187,,,,,,,,,0.00145036633387,,,,,0.000221561678436,,,,,,1.50083320075e-05,0.000429819112143,,,,,6.31837518047e-05,,0.0,,,,5.85157110573e-05,0.00322072206923,,0.000726901986959,0.00164062093333,,0.0172866351691,1.95606773904e-05,,,,,
2016-08-01,,,,,,,,,,0.0,,,,,5.00080546968e-05,,,0.00077007712694,,,,6.11309575904e-05,,,,,0.818696319707,0.000162316420138,,,,0.00106811385378,,,,2.45675603978e-05,,,,,,0.00479406540171,,,,0.000294350517599,,,,0.000206851509675,0.00149460598654,0.00203230438902,,,,,,,,,0.00216028185128,,,,0.00601946902667,0.0823193228144,,,,0.0010445227425,,,0.000666110644369,,,,,,1.73507679179e-05,,,,,,,,,9.35074426523e-05,,,,,,,,,,,0.00225741664312,0.0149599508391,0.00283679581472,,,,,,,,,0.000138359591702,,,,4.78172048554e-05,,,,,0.000126757097056,0.00210267747445,,,,,,,1.29894730551e-05,,,,,,0.000761983476555,,,,1.72420730106e-07,,,,,,,0.000102263464891,,0.0,,,,,,,0.000870014442336,,1.9115549419e-05,,,,,,,,,0.0259610526526,,,0.0,,0.000291656296541,,,,,,1.19171997572e-05,0.000545561321438,,,,,7.20009191945e-05,,0.00158655324526,,,,5.92459446107e-05,0.00484532858829,,0.00100885354731,0.00182304511057,,0.017557641402,2.55535056105e-05,,,,,
2016-09-01,,,,,,,,,,0.0,,,,,4.50968694119e-05,,,0.000832224864282,,,,7.73561091014e-05,,,,,0.81339618743,0.000273718297733,,,,0.00132119043837,,,,2.60448479364e-05,,,,,,0.00791972433492,,,,0.000336360894473,,,,0.000208058868619,0.00176937395606,0.00219154481008,,,,,,,,,0.00146242098796,,,,0.0126965141167,0.0822916185724,,,,0.00184385753145,,,0.000589582946229,,,,,,1.76704855479e-05,,,,,,,,,9.96978218234e-05,,,,,,,,,,,0.00278240893746,0.0151009613498,0.00426108120885,,,,,,,,,0.000130549619023,,,,8.78845180992e-05,,,0.0,,0.000101140808469,0.00237708176948,,,,,,,1.49177586335e-05,,,,,,0.000735352891306,,,,3.95052961596e-07,,,,,,,9.09072744998e-05,,0.0,,,,,,,0.000788917581249,,9.02176117647e-05,,,,,,,,,0.0151059127746,,,0.000179043519497,,0.000541129718173,,,,,,1.83824296944e-05,0.000614647765735,,,,,6.64368028021e-05,,0.00154235113059,,,,7.11503823416e-05,0.0050380923819,,0.000954802689434,0.00284187024379,0.0,0.0190405270967,2.55924999168e-05,,,,,
2016-10-01,,,,,,,,,,0.0,,,,,5.74140701767e-05,,,0.00103372428994,,,,0.000121022773676,,,,,0.813412971582,0.000275937334436,,,,0.00112195501004,,,,1.43311490151e-05,,,,,,0.00662095018257,,,,0.000288105814248,,,,0.00021390950835,0.00233373699201,0.00211374828455,,,,,,,,,0.00128782237881,,,,0.00935101130236,0.0878669427046,,,,0.00243577949119,,,0.000550045700316,,,,,,8.41711996299e-06,,,,,,0.0,,,0.000101053663164,,,,,,,,,,,0.00214854657465,0.0161724675186,0.00361651857555,,,,,,,,,0.000128752833242,,,,0.000307917819974,,,0.0,,0.000137860710186,0.00145116934995,,,,,,,1.40001367916e-05,,,,,,0.00062567863287,,,,3.99483026151e-07,,,,,,,0.000115267025596,,0.0,,,,,,,0.000775277675004,,3.63943739143e-05,,,0.0,,,,,,0.00645799807373,,,0.000305334412392,,0.000463151631101,,,,,,1.83415217288e-05,0.000583981174292,,,,,9.50887220796e-05,,0.00155140556415,,,,9.86567650072e-05,0.0038975261099,,0.00106936271259,0.0102663357124,1.26271921831e-07,0.0204211018226,3.24594451034e-05,0.0,0.0,,,
2016-11-01,,,,,,,,,,0.000965839342616,,,,,4.55153906981e-05,,,0.000845512103985,,,,8.54357262654e-05,,,,,0.82493116044,0.000293403285918,,,,0.000897220444734,,,,2.24514228692e-05,,,,,,0.00535989835684,,,,0.000209962643082,,,,0.000195678853905,0.00177369454224,0.0018518911008,,,,,,,,,0.000933774657896,,,,0.00701956675301,0.0808430174321,,,,0.0018546241997,,,0.000729271123874,,,,0.0,,6.8552736411e-06,,,,,,0.0,,,0.000113056565464,,,,,,,,,,,0.00134978066449,0.0148564009626,0.00313747938493,,,,,,,,,9.78449404085e-05,,,,0.000251597112114,,,0.0,,0.000112012159373,0.000587327199609,,,,,,,1.35225384332e-05,,,,,,0.000537208309456,,,,5.08813223511e-07,,,,,,,0.000103959363093,,0.00457491612318,,,,,,,0.000677994407965,,4.25246558823e-05,,,0.000660253681887,,,,,,0.00293792378383,,,0.00030346455545,,0.000327013313587,,,,,,1.74912028129e-05,0.000547532649602,,,,,9.02930809858e-05,,0.00247076865845,,,,0.000142921381247,0.00265962027858,,0.00131610920117,0.00676265545696,6.53738352189e-08,0.0263641650526,2.64865637754e-05,5.23294709467e-05,0.0,,,
2016-12-01,,,,,,,,,,0.000676938558947,,,,,4.37972587501e-05,,,0.000591268946897,,,,5.70859274667e-05,,,,,0.859908216429,0.00030517557441,,,,0.000770925073842,,,,3.2419676856e-05,,,,,,0.00430569331164,,,,0.000163837473289,,,,0.000150727417687,0.00129852469318,0.00171099603214,,,,,,,,,0.000540536207062,,,,0.00543280086719,0.0606682597154,,,,0.00142266448297,,,0.000745728129121,,,,0.0,,7.96349878914e-06,,,,,,0.00111420771949,,,5.42833186416e-05,,,,,,,,,,,0.00120804943281,0.0140256131966,0.00234043452811,,,,,,,,,7.53328374408e-05,,,,0.000124589630223,,,0.000628453551228,,9.80365488914e-05,0.000475285822676,,,,,,,2.47785637132e-05,,,,,,0.000423678393103,,,,2.17863897759e-07,,,,,,,7.85721296048e-05,,0.00365434347022,,,,,,,0.000421816553518,,2.90510188148e-05,,,0.000459512006057,,,,,,0.00184985119046,,,0.000547743209483,,0.000363745975317,,,,,,2.0642457306e-05,0.000510965078618,,,,,6.11596295388e-05,,0.00203807119147,,,,8.37974819974e-05,0.00262693584413,,0.000886126857566,0.00647207193224,8.2103230026e-08,0.0201647591037,2.07440389209e-05,1.68620335578e-05,0.000266626013067,,,
