,ABT,ACT,ADA,ADX,AE,AGI,AION,AMB,ANT,ARDR,ARK,AST,AUTO,BAT,BAY,BCD,BCH,BCN,BCO,BIS,BIX,BLOCK,BLZ,BNB,BNT,BOS,BTC,BTCD,BTCP,BTG,BTM,BTS,BTX,C20,CENNZ,CLOAK,CMT,CND,CNX,CS,CVC,DASH,DATA,DBC,DCN,DCR,DDD,DENT,DEW,DGB,DGD,DOGE,DRGN,DROP,DTA,DTR,EDG,EDO,ELA,ELF,EMC,ENG,ENJ,EOS,ETC,ETH,ETHOS,ETN,EVN,FCT,FSN,FUN,GAME,GAS,GBYTE,GNO,GNT,GNX,GRS,GTO,GVT,GXS,HPB,HSR,ICN,ICX,IGNIS,ION,IOST,ITC,KCS,KIN,KMD,KNC,LEND,LINK,LOOM,LRC,LSK,LTC,MAID,MAN,MANA,MCO,MED,MIOTA,MITH,MKR,MNX,MONA,MTL,NANO,NAS,NAV,NCASH,NEBL,NEO,NULS,NXS,NXT,OMG,ONT,OST,PART,PAY,PAYX,PIVX,PLR,POA,POE,POLY,POWR,PPC,PPP,PPT,PRL,PURA,QASH,QRL,QSP,QTUM,R,RCN,RDD,RDN,REP,REQ,RHOC,RLC,RUFF,SALT,SAN,SC,SKY,SLS,SMART,SMT,SNGLS,SNM,SNT,SPANK,SPHTX,SRN,STEEM,STORJ,STORM,STRAT,SUB,SYS,TEL,THETA,TKY,TNB,TRX,UBQ,USDT,UTNP,VEE,VEN,VERI,VTC,WAN,WAVES,WAX,WTC,XAS,XDN,XEM,XIN,XLM,XMR,XP,XRP,XVG,XZC,ZEC,ZEN,ZIL,ZRX
2016-03-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.865882087274,0.0,,,,0.00130825291429,,,,0.0,,,,,,0.00317436559604,,,,0.0,,,,0.0,,0.00334451619289,,,,,,,,,0.0,,,,,0.0633645174888,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0199718408016,0.00531133844304,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,,,,,0.00140016739627,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0,0.00125841754536,,0.0349844963481,0.0,,,,,
2016-04-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.815702968737,0.0,,,,0.00191393430997,,,,0.0,,,,,,0.00556056642967,,,,0.0,,,,0.0,0.0,0.00307568814733,,,,,,,,,0.0,,,,,0.114096782684,,,,0.00187620056773,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0186538313741,0.00466843386147,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,0.0,0.0020570807291,,0.0323945131601,0.0,,,,,
2016-05-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.849528638611,0.0,,,,0.0,,,,0.0,,,,,,0.00534766394267,,,,0.0,,,,0.0,0.0,0.00287281137483,,,,,,,,,0.0,,,,,0.0853972277587,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0203882813586,0.00310037362395,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,0.0017623296094,,0.00124221352844,0.00131698747543,,0.0290434727168,0.0,,,,,
2016-06-01,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,0.827998849608,0.0,,,,0.0,,,,0.0,,,,,,0.00529665010638,,,,0.0,,,,0.0,0.0,0.00241506490637,,,,,,,,,0.0,,,,,0.113570784747,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.00314190194553,0.0213946420442,0.00280202871046,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,0.00183443439422,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.00168808801401,,0.0,0.0,,0.019857555524,0.0,,,,,
2016-07-01,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.859913371208,0.0,,,,0.0,,,,0.0,,,,,,0.00380082914047,,,,0.0,,,,0.0,0.0,0.00259893860336,,,,,,,,,0.0,,,,0.0,0.0825063231365,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.00250082293187,0.0158487600249,0.00279652848353,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.00183151965092,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.00907982810128,,0.0,0.0,,0.0191230787193,0.0,,,,,
2016-08-01,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.83493074359,0.0,,,,0.0,,,,0.0,,,,,,0.00530471138136,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0124933687086,0.0831266932057,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,0.00227834547758,0.016137451374,0.00298465586077,,,,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,0.0197826347916,,,0.0,,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.00507493358251,,0.0,0.0,,0.0178864620284,0.0,,,,,
2016-09-01,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.829481769659,0.0,,,,0.0,,,,0.0,,,,,,0.00724960997224,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.00902913850502,0.0886806860792,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,0.0163518785407,0.00440940896727,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,,0.0107659206554,,,0.0,,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.00466566893572,,0.0,0.00991335820447,0.0,0.0194525604806,0.0,,,,,
2016-10-01,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.824113587995,0.0,,,,0.0,,,,0.0,,,,,,0.00696486761417,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.00902113142667,0.0948255711458,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,0.0156287234796,0.00352401226473,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,,,,,,,0.0,,0.0,,,0.0,,,,,,0.00660639365508,,,0.0,,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.00334575695154,,0.0,0.00931877606824,0.0,0.0266511793995,0.0,0.0,0.0,,,
2016-11-01,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.865182446645,0.0,,,,0.0,,,,0.0,,,,,,0.00487784816643,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0059539728228,0.0724708715775,,,,0.0,,,0.0,,,,0.0,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,0.0149156720681,0.0,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.0037894893723,,,,,,,0.0,,0.0,,,0.0,,,,,,0.0,,,0.0,,0.0,,,,,,0.0,0.0,,,,,0.0,,0.00253648785188,,,,0.0,0.00252533638118,,0.0,0.00522553895901,0.0,0.0225223361561,0.0,0.0,0.0,,,
2016-12-01,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,0.886560643732,0.0,,,,0.0,,,,0.0,,,,,,0.0045728817591,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.00479150963786,0.0551916868728,,,,0.0,,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,0.0141195904216,0.0,,,,,,,,,0.0,,,,0.0,,,0.0,,0.0,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,0.0,,0.00299802947778,,,,,,,0.0,,0.0,,,0.0,,,,,,0.00247541335968,,,0.0,,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.00248204631599,,0.0,0.00891383262974,0.0,0.0178943657933,0.0,0.0,0.0,,,
