,t10-wm-rm,t10-wms-rm,t5-we-rm,t10-wm-rm-f2c50,BTC
2015,,,,,0.573149195236
2016,0.382099463491,0.382099463491,0.382099463491,0.382099463491,0.573149195236
2017,0.955248658727,0.955248658727,0.955248658727,0.955248658727,0.955248658727
2018,1.14629839047,1.14629839047,1.33734812222,1.14629839047,1.14629839047
