BTC,0.0177452747782
ETH,0.0129243364292
XRP,0.00886929768612
BCH,0.0043370766994
ADA,0.0042559933061
BTG,0.00197964484432
LTC,0.00170157822514
ETC,0.00132252959525
MIOTA,0.00115527431277
NEO,0.000797992796757
XEM,0.000668992664573
DASH,0.000590219868356
EOS,0.000577316980596
XMR,0.000551044009493
STEEM,0.000340532809815
XLM,0.00029226378881
STRAT,0.000242473651615
MAID,0.00022778849909
BTS,0.000151008553331
DOGE,0.00011061973472
