2013-04-30,0.0
2013-05-31,-1.4330585961973332
2013-06-30,-3.0681336748047503
2013-07-31,1.6203701731754183
2013-08-31,2.5753786404501766
2013-09-30,0.6784279320269092
2013-10-31,4.614761435346454
2013-11-30,59.30548316464821
2013-12-31,-3.917697689728783
2014-01-31,0.5944626619689035
2014-02-28,-3.5337926356538443
2014-03-31,-2.636338617119554
2014-04-30,-0.6142327627230334
2014-05-31,4.2174722498869
2014-06-30,-0.38368898600067064
2014-07-31,-0.8069069552047066
2014-08-31,-1.3813769840351502
2014-09-30,-2.850600286057772
2014-10-31,-1.058302908766086
2014-11-30,1.6160825278137567
2014-12-31,-1.2645048162775603
2015-01-31,-3.6909412174555056
2015-02-28,1.0597547645555199
2015-03-31,-0.7809728334414792
2015-04-30,-1.109506408662886
2015-05-31,0.5346709023275663
2015-06-30,1.7420785466737096
2015-07-31,1.0049257191204994
2015-08-31,-2.441522167885032
2015-09-30,-0.05178129552484988
2015-10-31,4.307216179942472
2015-11-30,1.2918763291122306
2015-12-31,1.76657847183938
2016-01-31,-1.0149857450537416
2016-02-29,2.3177154392376287
2016-03-31,0.2203477396123053
2016-04-30,0.35917791091088447
2016-05-31,2.448736142448772
2016-06-30,1.986042185318279
2016-07-31,0.17373337266593214
2016-08-31,-1.4561961696775254
2016-09-30,0.6794291642031527
2016-10-31,1.2441840666357409
2016-11-30,0.19070901716958757
2016-12-31,3.402150040108131
2017-01-31,-0.2881289089213758
2017-02-28,3.350013280825638
2017-03-31,1.0707860295861797
2017-04-30,4.59282496313731
2017-05-31,13.995767994365629
2017-06-30,2.6426463691094133
2017-07-31,-1.5371350346326107
2017-08-31,8.631013574172643
2017-09-30,-1.7705105375477292
2017-10-31,3.2729976514561603
2017-11-30,7.457893259035513
2017-12-31,8.310798987317284
2018-01-31,-1.9149129326467031
2018-02-28,-0.9051559059302792
2018-03-31,-5.190755623481391
2018-04-30,0.0
